signal_date,exec_date,entry_date,direction,entry_price,exit_price,pnl,pnl_pct
2022-11-04,2022-11-07,2022-07-22,short,4207.3135,3792.7942,51750.03,0.098524
2023-02-17,2023-02-20,2022-11-07,long,3792.7942,4035.4762,36919.72,0.063985
2023-04-07,2023-04-10,2023-02-20,short,4035.4762,4132.2952,-14729.28,-0.023992
2023-04-21,2023-04-24,2023-04-10,long,4132.2952,3967.907,-23836.82,-0.039781
2023-06-16,2023-06-19,2023-04-24,short,3967.907,3957.0327,1576.81,0.002741
2023-08-11,2023-08-14,2023-06-19,long,3957.0327,3814.0711,-20843.83,-0.036128
2023-11-06,2023-11-07,2023-08-14,short,3814.0711,3628.4615,27061.91,0.048664
2023-11-29,2023-11-30,2023-11-07,long,3628.4615,3481.4515,-23626.95,-0.040516
2024-02-07,2024-02-08,2023-11-30,short,3481.4515,3367.2101,18360.49,0.032814
2024-06-07,2024-06-11,2024-02-08,long,3367.2101,3525.8945,27233.75,0.047126
2024-07-18,2024-07-19,2024-06-11,short,3525.8945,3545.3383,-3336.99,-0.005515
2024-07-25,2024-07-26,2024-07-19,long,3545.3383,3388.6601,-26594.5,-0.044193
2024-09-24,2024-09-25,2024-07-26,short,3388.6601,3465.4882,-13040.77,-0.022672
2025-01-03,2025-01-06,2024-09-25,long,3465.4882,3743.0727,45027.97,0.0801
2025-02-07,2025-02-10,2025-01-06,short,3743.0727,3906.3678,-26488.68,-0.043626
2025-04-03,2025-04-07,2025-02-10,long,3906.3678,3514.1165,-58308.85,-0.100413
2025-05-12,2025-05-13,2025-04-07,short,3514.1165,3915.5924,-59680.1,-0.114247
2025-11-21,2025-11-24,2025-05-13,long,3915.5924,4421.8123,59819.23,0.129283
2026-01-05,2026-01-06,2025-11-24,short,4421.8123,4790.6938,-43590.16,-0.083423
2026-03-04,2026-03-05,2026-01-06,long,4790.6938,4630.3024,-16034.43,-0.03348
2026-04-14,2026-04-15,2026-03-05,short,4630.3024,4731.2729,-10094.08,-0.021806
2026-06-08,2026-06-09,2026-04-15,long,4731.2729,4715.3907,-1519.98,-0.003357
2026-06-22,2026-06-23,2026-06-09,short,4715.3907,5064.2654,-33388.58,-0.073986
2026-07-13,2026-07-14,2026-06-23,long,5064.2654,4649.0444,-34263.08,-0.08199
,2026-07-31,2026-07-14,short,4649.0444,4588.1968,5021.0,0.013088
