er_period,fast,slow,multiplier,total_return,annual_return,max_dd,max_dd_days,sharpe,calmar,daily_vol,n_trades,win_rate,profit_factor,avg_hold_days
14,2,7,2.0,-0.59877551,-0.08568630451768744,-0.613018820354609,2064,-0.8297444008392224,-0.13977760824393784,0.13335833201629135,69,0.3333333333333333,1.0256049826962725,28.347826086956523
14,2,7,2.5,-0.42226030000000003,-0.0523942596996847,-0.5030746139857479,2554,-0.5612498032932793,-0.10414808905696248,0.13343237623713358,49,0.3469387755102041,1.1884106299841568,39.224489795918366
14,2,7,3.0,-0.25040586,-0.027876662092295,-0.32047956626871277,2501,-0.3530880005685699,-0.08698421062178184,0.13794520775262178,36,0.3333333333333333,1.4963803613465,53.72222222222222
14,2,7,3.5,-0.18269937,-0.019595485290941572,-0.3596014876927302,1766,-0.27453628784852385,-0.054492225314944714,0.14362710739025428,26,0.38461538461538464,1.3821921425400883,80.3076923076923
14,2,7,4.0,-0.10309578000000003,-0.010616332510167248,-0.32693178106386983,1323,-0.22892186304754966,-0.032472623113056195,0.13670079370202737,24,0.2916666666666667,2.231268109225768,82.45833333333333
14,2,7,4.5,0.02576702000000002,0.0024986565551334827,-0.3636816144628434,1323,-0.12419590402187383,0.006870450569309066,0.1410943327261276,18,0.3888888888888889,1.6788558745203115,119.05555555555556
14,2,7,5.0,0.056401409999999916,0.005396680203180848,-0.36626848996075073,1323,-0.11091201276077818,0.014734219161902666,0.13706010955448855,16,0.375,1.7916502218211774,126.75
14,2,8,2.0,-0.5967206500000001,-0.08522803018376268,-0.6110369102910183,2064,-0.823073081726452,-0.1394809851064008,0.13376514580406135,69,0.3333333333333333,1.028598343349034,28.52173913043478
14,2,8,2.5,-0.41203523999999997,-0.050762123480557975,-0.4942798316156929,2554,-0.5475443667160369,-0.10269915993664494,0.13359130882789383,49,0.3469387755102041,1.2012893424004738,39.3469387755102
14,2,8,3.0,-0.23232942000000004,-0.02560173459361703,-0.3040929550795659,2501,-0.3341163279945732,-0.08419048901319776,0.13853797489678402,36,0.3333333333333333,1.5278400267927488,54.22222222222222
14,2,8,3.5,-0.18232013,-0.01955087005597156,-0.35967332452319084,1766,-0.2756811775865714,-0.05435729792274591,0.14312577292683581,26,0.38461538461538464,1.3769884860677943,79.57692307692308
14,2,8,4.0,-0.21912653000000004,-0.023970478392573047,-0.3822064225189569,1766,-0.32208240700522145,-0.06271605336873727,0.13854722155603919,25,0.28,2.072678403491775,79.6
14,2,8,4.5,0.01918967000000004,0.001866271565845068,-0.36776177032213175,1323,-0.12853876794189417,0.005074675282888577,0.14116193806988206,18,0.3888888888888889,1.6654123528504938,119.16666666666667
14,2,8,5.0,0.07225764999999991,0.006867039229935923,-0.35675639154361516,1323,-0.10002553215740226,0.019248538758404824,0.13719093392693624,16,0.4375,1.4169032559287418,126.9375
14,2,10,2.0,-0.48664283,-0.06331342378391935,-0.5657205354113848,2064,-0.6500079787215403,-0.11191643191435262,0.13311260989366042,66,0.3484848484848485,1.1645283272648141,29.21212121212121
14,2,10,2.5,-0.30475403,-0.03502747915373128,-0.4448607175905699,2554,-0.4196397969473594,-0.0787380808614552,0.13476548244315514,47,0.3617021276595745,1.2797128070847752,42.723404255319146
14,2,10,3.0,-0.24601832999999995,-0.027319978883053597,-0.35877766029291647,2501,-0.32839613728060757,-0.07614738013718239,0.1439777414020179,35,0.34285714285714286,1.4553308707556343,60.91428571428571
14,2,10,3.5,-0.16412943000000005,-0.017432461410096467,-0.3586869553085973,1766,-0.2593589678769232,-0.04860076775052609,0.1435682105033879,26,0.34615384615384615,1.6604600925498976,80.03846153846153
14,2,10,4.0,-0.28233126000000003,-0.032018165446229374,-0.389652868823413,1766,-0.37367661563994947,-0.08217099887628367,0.14074292909736608,25,0.28,1.921300258168207,81.04
14,2,10,4.5,0.16256287999999988,0.014885091133795436,-0.284226711346368,1323,-0.03988751090401866,0.052370486444730996,0.13897622506432816,17,0.4117647058823529,1.801088106905744,122.6470588235294
14,2,10,5.0,0.15719654000000002,0.014424600531548704,-0.3244598262407873,1323,-0.044033147366537725,0.044457277496179004,0.13831397497027376,15,0.4666666666666667,1.4433126425204694,139.8
14,2,15,2.0,-0.45158867,-0.05722456273843812,-0.5566001248170147,2064,-0.6099440993572748,-0.10281090532858038,0.13158165845702718,65,0.3384615384615385,1.2522359281112088,29.246153846153845
14,2,15,2.5,-0.21684252,-0.023690809240117017,-0.38224336219656757,2064,-0.3245319763603911,-0.06197834045822903,0.13724240019392703,45,0.35555555555555557,1.450499074249905,46.22222222222222
14,2,15,3.0,-0.21470979000000004,-0.023430327163413978,-0.3621140902866888,2501,-0.2938145209590729,-0.06470426805227046,0.14623036949695745,34,0.3235294117647059,1.7443638820180563,64.38235294117646
14,2,15,3.5,-0.16794367000000004,-0.01787318184439557,-0.3599238143561025,1766,-0.2647382019347904,-0.04965823635863157,0.14277946621956175,26,0.34615384615384615,1.6470757894624106,79.23076923076923
14,2,15,4.0,-0.25157197,-0.028025110658242425,-0.41569763415906325,1766,-0.33985702198357276,-0.06741705594484776,0.14208351424469337,24,0.3333333333333333,1.5720387861205314,85.41666666666667
14,2,15,4.5,0.1752096499999999,0.015962784959480336,-0.3593571401237979,1766,-0.030479432555086207,0.04442039179736678,0.14042161030062886,16,0.4375,1.6732222908086343,133.875
14,2,15,5.0,0.24931695999999998,0.022075256041825142,-0.27002093981608033,1323,0.009577332598795384,0.08175386715141902,0.13754437795105592,14,0.5,1.4730165183304729,146.71428571428572
14,3,6,2.0,-0.60382334,-0.08682112108035978,-0.6128032815983434,2064,-0.8337224276682704,-0.1416786164295803,0.13409342474331812,69,0.3188405797101449,1.1344543316032982,28.347826086956523
14,3,6,2.5,-0.46784916000000004,-0.06000395847060813,-0.5139216268072402,2554,-0.6239014881550232,-0.11675702157814463,0.13303968948309045,51,0.35294117647058826,1.0646503830704057,37.333333333333336
14,3,6,3.0,-0.09754566000000003,-0.010017440367411812,-0.2827608989341542,1323,-0.21192834398984325,-0.0354272475620632,0.1415603404293194,34,0.38235294117647056,1.461151679269778,61.61764705882353
14,3,6,3.5,-0.15073883999999996,-0.015899460491630046,-0.3240169901386531,1766,-0.251809455033504,-0.04906983576640954,0.1423679704476821,27,0.3333333333333333,1.7806539314177883,75.74074074074075
14,3,6,4.0,-0.20813008999999996,-0.02263071345735157,-0.37577296242360114,1766,-0.3084519475821094,-0.06022443262386832,0.1397017375306718,25,0.28,2.0971638808740467,80.04
14,3,6,4.5,-0.07360543000000005,-0.0074716239177703425,-0.4103574644513943,1766,-0.19210934563516288,-0.01820759841120262,0.14232223619061773,19,0.3684210526315789,1.639828644688561,113.57894736842105
14,3,6,5.0,0.1047106499999999,0.009816269956234969,-0.3341544305293683,1323,-0.07889276624511697,0.029376447113641468,0.13707216354777874,16,0.4375,1.4833274339406932,126.8125
14,3,7,2.0,-0.57671176,-0.08087250408661595,-0.597088854044897,2064,-0.7882056861814574,-0.13544467216019224,0.13367287137011782,69,0.3333333333333333,1.1279190865532,28.347826086956523
14,3,7,2.5,-0.42506713,-0.05284684598801226,-0.4748435741902514,2554,-0.5621645164613885,-0.11129316865692401,0.13394557600844145,50,0.34,1.2171292345375837,39.06
14,3,7,3.0,-0.18449182999999997,-0.01980661010688567,-0.3274282873207894,1766,-0.2754236485371124,-0.06049144461205533,0.14381910158773722,34,0.38235294117647056,1.3284221205783497,62.470588235294116
14,3,7,3.5,-0.14038684999999998,-0.014729198677080113,-0.33404287423475026,1323,-0.24207641392285606,-0.04409373710133118,0.14288124672760005,27,0.3333333333333333,1.8091296034035498,76.5925925925926
14,3,7,4.0,-0.18311515000000003,-0.019644420692083053,-0.37944557377988763,1766,-0.2859463148058976,-0.05177137921624189,0.13992143976294968,24,0.3333333333333333,1.6974220325977694,84.58333333333333
14,3,7,4.5,-0.17043169999999996,-0.0181616469137581,-0.41833977799405403,1766,-0.26997008381276355,-0.04341362659999365,0.1417082027581732,20,0.35,1.5504110494597678,105.65
14,3,7,5.0,0.09403587999999989,0.008854903960576754,-0.3258882057402365,1323,-0.08637874636311366,0.02717159996773539,0.13674227765473207,16,0.4375,1.4553509676621772,124.375
14,3,8,2.0,-0.51774418,-0.06903822220037059,-0.5854334101012771,2064,-0.7082928122180006,-0.11792668646708653,0.1311776978781515,67,0.34328358208955223,1.1494467805759965,28.62686567164179
14,3,8,2.5,-0.37335907999999995,-0.04481161506191789,-0.44019382535056767,2554,-0.493304556965996,-0.10179973566469314,0.13518480034502778,49,0.3469387755102041,1.2588075393226827,41.6530612244898
14,3,8,3.0,-0.19443248,-0.020985121872520107,-0.3293956673835486,2108,-0.28306758955469624,-0.0637079474639386,0.14406204161445596,34,0.38235294117647056,1.30209561334519,63.029411764705884
14,3,8,3.5,-0.13009956000000006,-0.013578775578748759,-0.34180480691778325,1766,-0.2361373922724478,-0.03972669577468803,0.142044449967366,27,0.2962962962962963,2.18509736736881,75.44444444444444
14,3,8,4.0,-0.17890349,-0.019149762841735973,-0.38841857390639056,1766,-0.2739607277095259,-0.04930187207358187,0.14274301855930532,23,0.34782608695652173,1.6160831754140628,90.8695652173913
14,3,8,4.5,0.009177630000000004,0.0008965536336622559,-0.3602141039921905,1766,-0.1368628418149682,0.00248894650077803,0.1404283685078834,18,0.3888888888888889,1.6331854082720252,115.05555555555556
14,3,8,5.0,0.058924620000000115,0.005631985110844617,-0.3446413679317536,1766,-0.10510978710506004,0.01634158181486754,0.13935679182664878,16,0.4375,1.4036762309470892,128.9375
14,3,10,2.0,-0.41325844999999994,-0.05095601955214468,-0.5285586917773738,2064,-0.5670958360963265,-0.096405603284653,0.1301643549698947,64,0.359375,1.1963920040753542,29.796875
14,3,10,2.5,-0.29273226,-0.03340335758612656,-0.4212737231795318,2064,-0.40345672040310476,-0.07929133897556492,0.13569950389932234,47,0.3617021276595745,1.2766703296264528,43.340425531914896
14,3,10,3.0,-0.17380093999999993,-0.01855352679803257,-0.32917415928622723,2108,-0.2633715620291204,-0.05636386172676361,0.1449379806927914,33,0.3939393939393939,1.2622807554986966,65.36363636363636
14,3,10,3.5,-0.11774930000000004,-0.012213749694584553,-0.3599238167077274,1766,-0.22756575349553376,-0.03393426366253114,0.1416009789673495,27,0.3333333333333333,1.8667280206426022,74.92592592592592
14,3,10,4.0,-0.20449966000000003,-0.02219207859806782,-0.4078247362354523,1766,-0.2965343669463059,-0.05441572476186318,0.1424779722470221,23,0.34782608695652173,1.5700917699321952,90.43478260869566
14,3,10,4.5,0.07647879000000003,0.007255162260545678,-0.3602141039921905,1766,-0.09135682543506381,0.020141249829304216,0.14067790766620128,17,0.4117647058823529,1.6169004623157293,121.76470588235294
14,3,10,5.0,0.09822536000000011,0.00923321141674216,-0.34006433548621146,1766,-0.08060002350980264,0.02715136653051504,0.1386329458895526,15,0.4666666666666667,1.3214508727843697,134.33333333333334
14,3,15,2.0,-0.48273546999999994,-0.06261646278525324,-0.5703426235793434,2064,-0.6706824386506256,-0.10978745090501259,0.12875404859618306,63,0.3333333333333333,1.1904139271925842,30.682539682539684
14,3,15,2.5,-0.33643442000000007,-0.03943199666851693,-0.455831726532888,2064,-0.44198170122459657,-0.08650559926673278,0.13746388605359397,46,0.3695652173913043,1.2046731825103205,45.130434782608695
14,3,15,3.0,-0.23297351000000002,-0.025681959454633363,-0.39057732721934074,2108,-0.30613118972181536,-0.06575384095506104,0.1473730786384667,33,0.36363636363636365,1.4465811171867444,68.27272727272727
14,3,15,3.5,-0.09756794999999996,-0.010019838944319792,-0.334117806011496,1323,-0.2033024049746337,-0.029988940319975163,0.14510910671035943,26,0.34615384615384615,1.8280832740737742,85.0
14,3,15,4.0,0.09730206000000005,0.009149949952067749,-0.3259578884305437,1323,-0.07925647644422562,0.028070957251944077,0.13982530316767497,20,0.4,1.7571617097090908,99.95
14,3,15,4.5,0.20678418999999995,0.018608426025816582,-0.3433721503379556,1628,-0.012945616598833037,0.05419317206564859,0.13952251168348573,16,0.4375,1.741624128073471,126.8125
14,3,15,5.0,0.21543977000000003,0.019322773748367883,-0.28598269148420535,1323,-0.00884822448035877,0.0675662350336159,0.13863576160286906,14,0.5,1.3896787480589703,141.57142857142858
14,4,6,2.0,-0.5934764699999999,-0.08450878343465684,-0.6139601978341055,2064,-0.8313218287746318,-0.13764537788081738,0.13180243030730887,70,0.34285714285714286,1.0280252986746323,27.97142857142857
14,4,6,2.5,-0.39945546,-0.0487888868077484,-0.4579819640310508,2554,-0.5400783666755208,-0.10653014886944447,0.13198829390918432,50,0.34,1.272057968880801,38.44
14,4,6,3.0,-0.11028846999999997,-0.011397460506826551,-0.2684503095311332,1323,-0.22251721601602956,-0.042456499777307,0.14127259020563382,34,0.38235294117647056,1.4414928409614478,61.38235294117647
14,4,6,3.5,-0.17930742000000005,-0.0191971049294154,-0.3509186126482323,1323,-0.274884571275513,-0.05470529130542002,0.14254307555711143,28,0.2857142857142857,2.2001326496979234,73.82142857142857
14,4,6,4.0,-0.15738466000000004,-0.016657550410733024,-0.36769587018854766,1766,-0.26317521628267293,-0.045302522441145014,0.1402797626933147,24,0.3333333333333333,1.7449621138138094,85.0
14,4,6,4.5,-0.13687315000000003,-0.014334873524370129,-0.40511244023380255,1766,-0.2389982970766503,-0.035384925518695605,0.1430170213320837,20,0.35,1.63286020874654,106.75
14,4,6,5.0,-0.022577290000000038,-0.002237542375488455,-0.34757649728590695,1766,-0.16365810085851487,-0.006437553726907816,0.13835342895354377,17,0.4117647058823529,1.3923750822396899,117.58823529411765
14,4,7,2.0,-0.50061905,-0.06584617804346238,-0.5684770644478755,2064,-0.7118545329267527,-0.1158290846921229,0.12658018214764966,69,0.37681159420289856,0.9986402513387773,28.07246376811594
14,4,7,2.5,-0.3526568199999999,-0.04176133328297993,-0.41574412294571383,2554,-0.4792478784398355,-0.10044960584670237,0.13308279690279726,49,0.3469387755102041,1.3026076320801847,40.93877551020408
14,4,7,3.0,-0.15320633999999997,-0.016180302136333924,-0.32720613325273945,1766,-0.26198690505355954,-0.04944987422908723,0.13945661995793932,33,0.3939393939393939,1.296085191527835,60.27272727272727
14,4,7,3.5,-0.15670977000000003,-0.016580320053377173,-0.34180480691778325,1766,-0.25805646907198315,-0.04850815353619458,0.14188288078309433,28,0.2857142857142857,2.2358905212615063,73.67857142857143
14,4,7,4.0,-0.19941926000000001,-0.02158127720795311,-0.40388200654282497,1766,-0.2897066534467884,-0.05343460926295258,0.1432847988508342,24,0.3333333333333333,1.6800049587754828,87.29166666666667
14,4,7,4.5,-0.09856088,-0.01012674015732662,-0.3882589607810948,1766,-0.21141414594816757,-0.026082437703314722,0.14213504912812636,19,0.3684210526315789,1.5573085968834464,109.89473684210526
14,4,7,5.0,-0.025990920000000042,-0.002579902034527626,-0.3455180213566308,1766,-0.1637189951450495,-0.007466765479838018,0.13945913712826177,17,0.4117647058823529,1.3829952517595259,118.11764705882354
14,4,8,2.0,-0.45089828000000004,-0.057108207391287635,-0.5437399541405515,2064,-0.6423040430414598,-0.105028528722989,0.1259268185946039,66,0.3787878787878788,1.0449363370689626,29.348484848484848
14,4,8,2.5,-0.29861129000000003,-0.03419446788718972,-0.4138470820637184,2064,-0.4175519884259588,-0.08262585232369701,0.13371530258009204,48,0.3541666666666667,1.335883251851646,41.708333333333336
14,4,8,3.0,-0.28667798,-0.0325948395027299,-0.4246612139470212,2108,-0.3778078590979245,-0.07675492470757238,0.14075095749498878,35,0.37142857142857144,1.2128973997956836,58.142857142857146
14,4,8,3.5,-0.09226190000000002,-0.009450368764624795,-0.34180480719489587,1766,-0.208471268923836,-0.027648437253359717,0.14134558437570566,27,0.3333333333333333,1.9139217914952038,74.92592592592592
14,4,8,4.0,-0.24742438,-0.02749805755526824,-0.4396269454058666,1766,-0.33279228976654246,-0.06254861728250494,0.143055128932054,24,0.3333333333333333,1.587903810445239,87.16666666666667
14,4,8,4.5,0.027151349999999977,0.0026312881445982317,-0.3490949845763624,1766,-0.1278479132977758,0.007537456167671333,0.1386887389982451,18,0.3888888888888889,1.6701249513250584,110.88888888888889
14,4,8,5.0,0.1385681200000001,0.012810989874557421,-0.3455180213566308,1766,-0.05352841933530225,0.0370776315060406,0.13974901042989685,15,0.4666666666666667,1.408396283054204,135.4
14,4,10,2.0,-0.43854545999999994,-0.055048309421381836,-0.4991179993433595,2064,-0.6230482257785522,-0.11029117261610177,0.1262514933496239,65,0.36923076923076925,1.1010728237602476,29.861538461538462
14,4,10,2.5,-0.25594304,-0.028583421096377015,-0.39396841540026767,2064,-0.3691690964731721,-0.07255257015295646,0.13505201335999104,47,0.3829787234042553,1.273152819930399,43.191489361702125
14,4,10,3.0,-0.3035831,-0.03486817972501799,-0.4394580136026561,2108,-0.3907260546111478,-0.07934359744443001,0.14175312208969149,35,0.37142857142857144,1.1964398508077054,59.17142857142857
14,4,10,3.5,-0.028882400000000023,-0.0028707418382064587,-0.32171627158516186,1323,-0.15399629238954135,-0.0089232099578356,0.1449799339495279,26,0.34615384615384615,1.9574348663876124,85.42307692307692
14,4,10,4.0,-0.1485225,-0.015647831622395136,-0.3485775561594327,1766,-0.2496234958048591,-0.044890531090986584,0.14251389141450807,23,0.391304347826087,1.3780622588351106,90.04347826086956
14,4,10,4.5,0.17859472999999998,0.016249469562664043,-0.3433721477436588,1766,-0.028928563939696953,0.04732320215673092,0.14004716551330224,17,0.4117647058823529,1.8586620749989835,121.05882352941177
14,4,10,5.0,0.04220648999999999,0.0040633920409245405,-0.34094710177424764,1766,-0.11670580071726473,0.011917954485546696,0.1391474244310811,16,0.4375,1.3687990672859418,124.25
14,4,15,2.0,-0.48392103999999997,-0.06282743125959944,-0.5548986841601271,2064,-0.6733150460299918,-0.11322324787036138,0.12864661386038084,64,0.359375,1.1049082180615104,31.453125
14,4,15,2.5,-0.36449336,-0.043494372454842334,-0.46214085362248336,2064,-0.46715251513066974,-0.0941149697411783,0.13870945030391868,46,0.391304347826087,1.1219188929937218,45.23913043478261
14,4,15,3.0,-0.39814077000000003,-0.04858482434138911,-0.49524673714925516,2108,-0.5077376240855492,-0.09810226034209457,0.13825975021705347,37,0.35135135135135137,1.1969461773718886,53.0
14,4,15,3.5,-0.05802275,-0.005846248682522814,-0.315285976348851,1323,-0.1746758775705277,-0.018542685438232683,0.14495000833984573,26,0.34615384615384615,1.9045377433444621,84.88461538461539
14,4,15,4.0,0.18314595999999997,0.016633747960143497,-0.3291422262821539,880,-0.02679566751170633,0.05053665750527063,0.13951819188473205,20,0.45,1.5878931463610895,100.65
14,4,15,4.5,0.24270815999999992,0.021543628410309212,-0.3358860097072773,1323,0.007555447466653539,0.06413970152875482,0.1393918820424255,16,0.4375,1.8290978717167818,126.5
14,4,15,5.0,0.2652803999999999,0.02334900442688448,-0.2797049626080854,879,0.01973705237337046,0.08347726193045933,0.13882256955025973,14,0.5,1.5011422101269343,139.71428571428572
14,5,6,2.0,-0.5264664199999999,-0.07070350288406857,-0.5584499051408728,2064,-0.7393269098047293,-0.12660670587137646,0.12857114092881014,70,0.37142857142857144,1.0069769042712169,27.685714285714287
14,5,6,2.5,-0.39300961,-0.04779220761199787,-0.40611583957431663,2554,-0.5247054295160697,-0.11768122036828904,0.1334806899836133,50,0.34,1.3031534398731217,40.38
14,5,6,3.0,-0.20561783999999997,-0.022326986312502295,-0.37343159035514717,2108,-0.3143207530770691,-0.05978869192954059,0.13718602397589896,35,0.37142857142857144,1.3590640039036275,57.02857142857143
14,5,6,3.5,-0.13914221999999998,-0.014589354024155732,-0.34180480691778325,1766,-0.251714919636948,-0.04268329095694963,0.13901916225301003,28,0.2857142857142857,2.2776817262771716,70.92857142857143
14,5,6,4.0,-0.06387234999999998,-0.006453537152733779,-0.3588803620215236,1766,-0.1895455329728981,-0.017982419312056793,0.14030397179054346,23,0.34782608695652173,1.833933646992392,89.30434782608695
14,5,6,4.5,-0.08878693999999994,-0.009079044472798059,-0.3993354929388436,1766,-0.2033634779936597,-0.022735380734585676,0.1423855203151147,19,0.3684210526315789,1.5864013417098797,112.15789473684211
14,5,6,5.0,-0.11676034999999997,-0.012105191576894159,-0.35021765223500045,1766,-0.2341488380027333,-0.03456476708024821,0.13885274171439627,18,0.3888888888888889,1.338117346767446,109.0
14,5,7,2.0,-0.45224765,-0.05733574767666827,-0.5482878210497081,2064,-0.6426176484352055,-0.10457235319744623,0.12618834060713846,67,0.373134328358209,1.0768677495886334,28.850746268656717
14,5,7,2.5,-0.24320069999999996,-0.026964020813843637,-0.38587746459456024,2064,-0.36068477317413417,-0.06987715865235772,0.1340137819705389,48,0.375,1.3182402422637587,42.375
14,5,7,3.0,-0.24649541000000003,-0.027380368296069157,-0.40159932995634917,2108,-0.35034321463318613,-0.06817832165966312,0.13767606545039487,35,0.37142857142857144,1.2838566430371556,57.08571428571429
14,5,7,3.5,-0.12423588,-0.012928521559285366,-0.3292785909374116,1323,-0.23321780582507168,-0.039263170807672665,0.14139661420505545,28,0.2857142857142857,2.3240849829442185,75.35714285714286
14,5,7,4.0,-0.17750929000000004,-0.018986518664974028,-0.4027141938447512,1766,-0.27140254552210225,-0.04714638558851851,0.14322326375249136,24,0.3333333333333333,1.7290385917207292,87.45833333333333
14,5,7,4.5,0.0732651000000001,0.006959796715900524,-0.331960325728108,1766,-0.09520930844155602,0.020965748544303282,0.13962452428523994,18,0.3888888888888889,1.7717209576441453,114.33333333333333
14,5,7,5.0,-0.012563439999999945,-0.0012394192495897016,-0.345518017092368,1766,-0.15376504217668874,-0.0035871334873352357,0.13961984023247637,17,0.4117647058823529,1.4098263429311229,118.47058823529412
14,5,8,2.0,-0.43437771999999997,-0.05436253282448944,-0.4997074823167492,1335,-0.6062545849890656,-0.108788710892327,0.12815570521895633,66,0.3787878787878788,1.070325397140194,29.78787878787879
14,5,8,2.5,-0.25317214,-0.028229155986575383,-0.3939684106758114,2064,-0.3663699816458311,-0.07165334890213973,0.1350788917194581,47,0.3829787234042553,1.2796192311277397,43.255319148936174
14,5,8,3.0,-0.36452402,-0.043498899194028384,-0.4680535584398899,2108,-0.47073900250015693,-0.0929357301310097,0.13788813120126558,37,0.35135135135135137,1.2255646874390427,52.189189189189186
14,5,8,3.5,-0.04387870999999996,-0.004391793840364255,-0.31972500578234164,1323,-0.17350333390324996,-0.01373616001544166,0.14086446315769313,27,0.3333333333333333,2.0313728891681535,76.81481481481481
14,5,8,4.0,-0.21775866000000002,-0.023802898956690743,-0.43194295091332685,1766,-0.3067563438414555,-0.05510658040919622,0.1429055149609378,24,0.3333333333333333,1.6477397802003309,87.20833333333333
14,5,8,4.5,0.09300941999999993,0.008762015999337125,-0.3433721468825926,1766,-0.08286392739960986,0.025517550211587414,0.13933351052914836,18,0.3888888888888889,1.8247069491891275,113.72222222222223
14,5,8,5.0,0.05247293999999995,0.005029315216496633,-0.34094710625021896,1766,-0.10874417228821419,0.014751013058329493,0.13974003742876567,16,0.4375,1.3917555195863256,125.625
14,5,10,2.0,-0.47405217000000005,-0.0610844566040315,-0.5407903259428534,2064,-0.6583281796082404,-0.1129540483135167,0.12873595622428505,66,0.3484848484848485,1.180985896920065,30.272727272727273
14,5,10,2.5,-0.27255687,-0.03073282954736889,-0.4147081748000286,2064,-0.3865672166412138,-0.07410712258611299,0.13479418785891387,47,0.3829787234042553,1.2657939853022082,43.38297872340426
14,5,10,3.0,-0.35781302000000004,-0.04251273184219784,-0.4668267448283591,2108,-0.46409244002251787,-0.0910674727040944,0.13769857960712895,37,0.32432432432432434,1.414452692942974,52.91891891891892
14,5,10,3.5,-0.059468099999999975,-0.005995983671974403,-0.318567636993333,1323,-0.18121869231618717,-0.018821697422139235,0.142491147459127,27,0.3333333333333333,2.0108774939747787,79.5925925925926
14,5,10,4.0,-0.03890166000000003,-0.003884608598047068,-0.3352097582186599,1323,-0.16679135935655845,-0.011588590435702973,0.14228949450864453,22,0.36363636363636365,1.7617026250789172,95.0909090909091
14,5,10,4.5,0.19227192999999992,0.017400289655025825,-0.3465035176669559,1766,-0.019661207678789264,0.05021677636112839,0.14102491584012597,17,0.4117647058823529,1.893374862359464,123.70588235294117
14,5,10,5.0,0.1844076200000001,0.01674003889230824,-0.2681286539830211,1185,-0.024938969890368822,0.06243286065713917,0.14050543343634087,15,0.4666666666666667,1.5029508712720663,135.8
14,5,15,2.0,-0.45712221,-0.05816196423532449,-0.514154801340504,2064,-0.6372878128776311,-0.11312150364770429,0.1282161031681926,63,0.3492063492063492,1.184302045700345,31.746031746031747
14,5,15,2.5,-0.36634003000000004,-0.04376737263897279,-0.48213976388420166,2064,-0.46870440254245843,-0.0907773552763523,0.13882415585443528,46,0.391304347826087,1.1383079471410589,45.608695652173914
14,5,15,3.0,-0.32309115000000005,-0.03755425098143039,-0.4803829221301316,2064,-0.416164509750058,-0.07817565789996438,0.14030395593309478,36,0.3888888888888889,1.1474248841545793,57.19444444444444
14,5,15,3.5,0.005597910000000032,0.0005477325051925774,-0.32886331182350714,1323,-0.13667965479441774,0.001665532412708086,0.14172743481248437,26,0.3076923076923077,2.4141091808484525,81.73076923076923
14,5,15,4.0,0.21163506000000007,0.01900933684471018,-0.3246805192346561,880,-0.01661999178012212,0.05854782076091106,0.13361817401045378,20,0.4,1.9915827068699359,94.3
14,5,15,4.5,0.33831241999999995,0.02899759683868841,-0.32632167943115625,1323,0.058017896523077796,0.08886199926782984,0.13656590878015415,16,0.4375,2.029914947881597,122.6875
14,5,15,5.0,0.2835579099999999,0.024789718909564495,-0.2808004849228813,879,0.029861575048305472,0.0882823222914758,0.1388091604214895,14,0.5,1.5341355232532614,140.21428571428572
20,2,6,2.0,-0.58770415,-0.08324174306224041,-0.6517155382419447,2064,-0.8160812524914498,-0.12772711125898845,0.13246984029983425,70,0.3142857142857143,1.154549481551152,27.82857142857143
20,2,6,2.5,-0.27155185,-0.030601553596621978,-0.4373214271619058,2538,-0.3978926043792367,-0.06997496965839871,0.13168089793412083,47,0.3404255319148936,1.479393712604295,41.255319148936174
20,2,6,3.0,-0.16538781000000005,-0.01757766141953576,-0.32413620830677714,1766,-0.2850664657933811,-0.05422924366073743,0.13521832960163027,35,0.42857142857142855,1.1110931496958236,53.82857142857143
20,2,6,3.5,-0.22163205000000005,-0.024278120528076763,-0.4232952734722158,1766,-0.3184812623771799,-0.05735504752729144,0.1403289672334611,28,0.35714285714285715,1.4151543744802617,72.03571428571429
20,2,6,4.0,-0.12895911999999998,-0.013451997222117207,-0.35163118569615176,1766,-0.24684185018211344,-0.03825598459216647,0.13780081633183902,24,0.3333333333333333,1.7981553757206212,83.70833333333333
20,2,6,4.5,0.1098768999999999,0.010278535510175768,-0.35597109760086215,1323,-0.07206192653736906,0.028874634989891027,0.13936244128629668,18,0.3888888888888889,1.8531014387778624,118.88888888888889
20,2,6,5.0,0.01827203000000003,0.0017777518699066963,-0.4209349086966252,1323,-0.13622556550665318,0.004223341502873433,0.13757413232209795,17,0.4117647058823529,1.4757503854640808,123.6470588235294
20,2,7,2.0,-0.6636351500000001,-0.10136443677443407,-0.7044143401252092,2064,-0.9823773493959583,-0.1438988830869295,0.13060887433118776,72,0.3055555555555556,1.0560144301978587,26.47222222222222
20,2,7,2.5,-0.20267330000000006,-0.02197209677902434,-0.38411725100344996,2538,-0.3280736369527508,-0.05720153604563571,0.13240398802655573,45,0.3333333333333333,1.6610811085285417,44.111111111111114
20,2,7,3.0,-0.06471193000000006,-0.006540980614415326,-0.33308760219084904,1766,-0.198759999215677,-0.019637418419036632,0.13671694994455896,34,0.4117647058823529,1.3338265949102772,56.029411764705884
20,2,7,3.5,-0.04734282999999996,-0.004746211592855598,-0.3374632568155279,1766,-0.17860484957975475,-0.014064380334745847,0.13973858924588958,26,0.34615384615384615,1.8801387850691407,77.84615384615384
