ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000852.SH,20180418,6661.2913,6597.3295,6668.3851,6483.092,6564.6919,96.5994,1.4715,101869241.0,115408099.67
000852.SH,20180419,6677.09,6649.0485,6717.5294,6642.0603,6661.2913,15.7987,0.2372,101400458.0,116777128.618
000852.SH,20180420,6535.9633,6649.9939,6670.4924,6528.9227,6677.09,-141.1267,-2.1136,95346158.0,106681871.6839
000852.SH,20180423,6466.5186,6532.7207,6557.7622,6394.4222,6535.9633,-69.4447,-1.0625,87176072.0,97061447.8532
000852.SH,20180424,6606.5839,6459.4821,6606.5839,6459.4821,6466.5186,140.0653,2.166,91528387.0,102103829.0296
000852.SH,20180425,6632.0186,6571.6569,6641.5365,6563.6627,6606.5839,25.4347,0.385,90133619.0,105670155.7093
000852.SH,20180426,6510.5343,6621.4553,6623.9453,6509.5095,6632.0186,-121.4843,-1.8318,90174352.0,102440967.8491
000852.SH,20180427,6517.0541,6528.7327,6549.2906,6462.7005,6510.5343,6.5198,0.1001,75737816.0,87367126.6999
000852.SH,20180502,6486.8143,6516.6036,6551.2516,6442.7756,6517.0541,-30.2398,-0.464,75558392.0,84243590.2509
000852.SH,20180503,6545.2741,6471.1687,6546.0317,6393.1233,6486.8143,58.4598,0.9012,80598676.0,89969064.1792
000852.SH,20180504,6531.2928,6524.0159,6565.7202,6511.5347,6545.2741,-13.9813,-0.2136,70877893.0,81139188.2205
000852.SH,20180507,6646.5838,6538.1335,6646.6779,6538.1335,6531.2928,115.291,1.7652,81494416.0,92215181.5267
000852.SH,20180508,6678.1447,6647.3414,6678.4599,6637.652,6646.5838,31.5609,0.4748,84331441.0,95491124.7884
000852.SH,20180509,6674.9094,6666.7735,6685.6922,6642.1966,6678.1447,-3.2353,-0.0484,81016615.0,90805977.4202
000852.SH,20180510,6703.211,6682.1195,6703.6677,6651.6695,6674.9094,28.3016,0.424,92176531.0,100837088.3676
000852.SH,20180511,6636.7666,6705.3058,6707.816,6635.5471,6703.211,-66.4444,-0.9912,86880353.0,98028945.0891
000852.SH,20180514,6591.7303,6625.0292,6639.8407,6573.4595,6636.7666,-45.0363,-0.6786,79024548.0,89152791.0447
000852.SH,20180515,6661.1288,6592.6484,6661.4204,6568.7254,6591.7303,69.3985,1.0528,75614611.0,84281140.9786
000852.SH,20180516,6622.6414,6638.6708,6670.6458,6616.7448,6661.1288,-38.4874,-0.5778,79878254.0,90879753.6454
000852.SH,20180517,6591.255,6616.4428,6631.0732,6576.5278,6622.6414,-31.3864,-0.4739,73235444.0,80162192.4263
000852.SH,20180518,6620.7747,6583.8675,6621.1534,6555.4222,6591.255,29.5197,0.4479,76761694.0,81680877.9254
000852.SH,20180521,6697.1442,6654.0502,6705.8307,6653.9845,6620.7747,76.3695,1.1535,94894912.0,102009740.3401
000852.SH,20180522,6724.3984,6691.8036,6724.7368,6675.9749,6697.1442,27.2542,0.407,90111423.0,98187717.2716
000852.SH,20180523,6652.2924,6702.4948,6707.826,6652.2924,6724.3984,-72.106,-1.0723,92940044.0,100747569.4766
000852.SH,20180524,6628.5024,6649.0147,6666.7271,6625.5407,6652.2924,-23.79,-0.3576,74799968.0,81489424.8387
000852.SH,20180525,6541.4497,6622.5106,6630.0168,6536.3461,6628.5024,-87.0527,-1.3133,84555476.0,90378164.7561
000852.SH,20180528,6490.4048,6526.8429,6543.0588,6463.5716,6541.4497,-51.0449,-0.7803,79469460.0,87479487.3936
000852.SH,20180529,6436.7725,6481.8198,6522.8349,6436.3055,6490.4048,-53.6323,-0.8263,78343651.0,86579041.7622
000852.SH,20180530,6232.4157,6345.9402,6351.5114,6222.1001,6436.7725,-204.3568,-3.1748,92710533.0,93165870.7443
000852.SH,20180531,6315.1721,6274.7644,6315.8422,6231.1616,6232.4157,82.7564,1.3278,79566855.0,83182529.0266
000852.SH,20180601,6243.7318,6285.0457,6324.8933,6209.1092,6315.1721,-71.4403,-1.1312,78303820.0,81134180.4152
000852.SH,20180604,6215.6085,6252.2597,6265.5764,6192.9053,6243.7318,-28.1233,-0.4504,67212354.0,71260565.4583
000852.SH,20180605,6316.419,6210.9781,6316.48,6210.9781,6215.6085,100.8105,1.6219,69761826.0,74310086.2009
000852.SH,20180606,6320.4738,6308.785,6331.7459,6295.9028,6316.419,4.0548,0.0642,65808383.0,71303041.9514
000852.SH,20180607,6274.8838,6334.4016,6340.6805,6268.768,6320.4738,-45.59,-0.7213,68786819.0,71841700.4491
000852.SH,20180608,6205.9557,6261.6834,6261.6834,6159.9855,6274.8838,-68.9281,-1.0985,72205343.0,72563522.35
000852.SH,20180611,6151.9383,6187.6182,6197.9427,6133.4738,6205.9557,-54.0174,-0.8704,62744012.0,69793425.818
000852.SH,20180612,6199.1544,6152.0225,6199.3201,6086.6,6151.9383,47.2161,0.7675,64267199.0,72829426.2391
000852.SH,20180613,6092.3445,6180.9752,6180.9752,6091.4016,6199.1544,-106.8099,-1.723,67469713.0,71855912.2401
000852.SH,20180614,6060.1287,6069.2562,6125.3134,6040.0941,6092.3445,-32.2158,-0.5288,63968900.0,67147895.1995
000852.SH,20180615,5928.0725,6054.8902,6069.7529,5900.1334,6060.1287,-132.0562,-2.1791,81197672.0,79768923.4084
000852.SH,20180619,5522.5286,5821.0435,5829.5775,5463.369,5928.0725,-405.5439,-6.8411,102830665.0,93109900.8839
000852.SH,20180620,5588.27,5485.0552,5612.4826,5458.532,5522.5286,65.7414,1.1904,80367709.0,74756509.6898
000852.SH,20180621,5456.9105,5578.2393,5623.9625,5454.8293,5588.27,-131.3595,-2.3506,84103827.0,76792618.0358
000852.SH,20180622,5541.3742,5413.3792,5545.1507,5384.0538,5456.9105,84.4637,1.5478,75475079.0,65480025.3076
000852.SH,20180625,5512.4331,5579.4363,5592.6161,5508.6399,5541.3742,-28.9411,-0.5223,70036532.0,63545473.342
000852.SH,20180626,5558.7138,5434.389,5563.3587,5411.4978,5512.4331,46.2807,0.8396,78029385.0,69217247.7778
000852.SH,20180627,5508.9152,5557.5913,5583.63,5489.9189,5558.7138,-49.7986,-0.8959,76099462.0,67785255.1041
000852.SH,20180628,5443.8491,5494.9532,5547.5717,5439.8709,5508.9152,-65.0661,-1.1811,69808464.0,61725209.0197
000852.SH,20180629,5608.5358,5441.9572,5608.5358,5435.4943,5443.8491,164.6867,3.0252,83741650.0,77144995.5518
000852.SH,20180702,5538.0924,5601.7357,5625.5035,5495.0945,5608.5358,-70.4434,-1.256,88445320.0,79919677.5043
000852.SH,20180703,5601.5906,5531.5814,5602.0633,5450.2132,5538.0924,63.4982,1.1466,85429943.0,82407966.4438
000852.SH,20180704,5500.6654,5574.1792,5580.1714,5478.6567,5601.5906,-100.9252,-1.8017,78753578.0,72913236.028
000852.SH,20180705,5352.6601,5484.0724,5507.8063,5352.6601,5500.6654,-148.0053,-2.6907,78062654.0,70113471.4812
000852.SH,20180706,5374.5801,5345.881,5442.077,5251.5017,5352.6601,21.92,0.4095,86912981.0,78104095.2951
000852.SH,20180709,5487.5489,5378.8101,5487.7964,5378.8101,5374.5801,112.9688,2.1019,77823706.0,74185373.5715
000852.SH,20180710,5524.8023,5487.344,5525.0279,5474.1406,5487.5489,37.2534,0.6789,75689187.0,72434306.921
000852.SH,20180711,5396.312,5441.2392,5442.0128,5317.6999,5524.8023,-128.4903,-2.3257,83385136.0,77936225.0715
000852.SH,20180712,5541.3602,5385.8121,5552.7169,5385.8121,5396.312,145.0482,2.6879,94834357.0,89785490.4465
000852.SH,20180713,5561.6853,5539.1358,5570.5243,5533.6514,5541.3602,20.3251,0.3668,84597067.0,82498127.9721
000852.SH,20180716,5566.9595,5552.2159,5573.8804,5533.1282,5561.6853,5.2742,0.0948,74318439.0,72620667.8615
000852.SH,20180717,5575.474,5557.9126,5575.791,5507.1506,5566.9595,8.5145,0.1529,75861020.0,71748989.5412
000852.SH,20180718,5544.5186,5573.0185,5612.9019,5544.5186,5575.474,-30.9554,-0.5552,85051726.0,80725037.2448
000852.SH,20180719,5480.7672,5533.1186,5559.6649,5460.4676,5544.5186,-63.7514,-1.1498,74877306.0,70939866.5327
000852.SH,20180720,5541.2117,5469.7921,5552.1636,5438.0728,5480.7672,60.4445,1.1028,76583960.0,72528602.5666
000852.SH,20180723,5582.307,5509.2351,5582.4101,5493.7699,5541.2117,41.0953,0.7416,94319127.0,90878658.1924
000852.SH,20180724,5672.2217,5578.716,5674.3077,5572.9839,5582.307,89.9147,1.6107,119690164.0,105166550.1777
000852.SH,20180725,5685.5862,5669.9934,5702.279,5662.8518,5672.2217,13.3645,0.2356,109233977.0,99853622.6197
000852.SH,20180726,5663.1777,5681.0696,5695.2334,5649.3876,5685.5862,-22.4085,-0.3941,115684489.0,96080750.6639
000852.SH,20180727,5630.2272,5655.3108,5669.0098,5617.9061,5663.1777,-32.9505,-0.5818,102761410.0,82102031.1924
000852.SH,20180730,5549.0373,5618.9012,5634.4458,5523.8487,5630.2272,-81.1899,-1.442,93679354.0,79837798.1283
000852.SH,20180731,5542.5434,5536.7087,5562.5532,5513.9922,5549.0373,-6.4939,-0.117,72123960.0,63163843.0283
000852.SH,20180801,5456.2054,5553.759,5578.327,5456.2054,5542.5434,-86.338,-1.5577,84268116.0,73307034.7812
000852.SH,20180802,5325.8014,5431.1274,5431.1274,5207.4776,5456.2054,-130.404,-2.39,103250616.0,86621493.2881
000852.SH,20180803,5255.6309,5313.0458,5335.5999,5255.6309,5325.8014,-70.1705,-1.3176,78879933.0,67724825.1432
000852.SH,20180806,5144.6419,5234.6658,5264.8581,5113.3358,5255.6309,-110.989,-2.1118,79112126.0,66166028.4559
000852.SH,20180807,5279.6417,5149.3696,5279.8564,5108.261,5144.6419,134.9998,2.6241,85777296.0,71120255.9741
000852.SH,20180808,5191.7863,5263.1669,5278.2476,5187.6106,5279.6417,-87.8554,-1.664,90575953.0,74883908.7477
000852.SH,20180809,5307.9668,5166.3829,5329.8417,5155.0615,5191.7863,116.1805,2.2378,96609965.0,81366329.6713
000852.SH,20180810,5342.0468,5299.4922,5344.7207,5296.5014,5307.9668,34.08,0.6421,77253328.0,66759757.3495
000852.SH,20180813,5369.1758,5278.1628,5369.6017,5256.5793,5342.0468,27.129,0.5078,78939306.0,69365557.6568
000852.SH,20180814,5351.0187,5357.7236,5376.2619,5334.9261,5369.1758,-18.1571,-0.3382,77632990.0,65524312.4721
000852.SH,20180815,5242.0865,5347.6942,5350.6096,5236.9961,5351.0187,-108.9322,-2.0357,77360855.0,64869450.9111
000852.SH,20180816,5178.2374,5175.4224,5244.6627,5127.1377,5242.0865,-63.8491,-1.218,72044028.0,59925464.6467
000852.SH,20180817,5084.207,5210.2336,5233.4972,5073.3984,5178.2374,-94.0304,-1.8159,73789581.0,62608576.6829
000852.SH,20180820,5103.6343,5071.1382,5103.6343,4994.3214,5084.207,19.4273,0.3821,69335024.0,58724469.7048
000852.SH,20180821,5162.0263,5097.1997,5171.5598,5085.9031,5103.6343,58.392,1.1441,70162179.0,61982377.5692
000852.SH,20180822,5102.3594,5151.441,5156.2513,5098.6095,5162.0263,-59.6669,-1.1559,64969658.0,54877234.3427
000852.SH,20180823,5133.3288,5095.3638,5151.3069,5087.5058,5102.3594,30.9694,0.607,63984481.0,55509964.412
000852.SH,20180824,5116.1391,5122.678,5147.5625,5100.1424,5133.3288,-17.1897,-0.3349,61230128.0,51240119.7825
000852.SH,20180827,5229.3611,5121.1865,5229.3611,5121.1865,5116.1391,113.222,2.213,78986013.0,68228198.0448
000852.SH,20180828,5233.5027,5229.6179,5244.153,5212.3881,5229.3611,4.1416,0.0792,75723092.0,64235740.4432
000852.SH,20180829,5203.7117,5229.0711,5229.1056,5190.1372,5233.5027,-29.791,-0.5692,65649274.0,54824237.1859
000852.SH,20180830,5114.2663,5193.6898,5206.9536,5112.1792,5203.7117,-89.4454,-1.7189,67818961.0,55777573.6101
000852.SH,20180831,5057.9848,5096.5507,5107.6851,5047.6207,5114.2663,-56.2815,-1.1005,59257132.0,47980878.505
000852.SH,20180903,5054.1051,5049.73,5055.2841,4973.7436,5057.9848,-3.8797,-0.0767,63250475.0,51330344.2364
000852.SH,20180904,5113.1474,5047.8112,5123.2584,5042.8229,5054.1051,59.0423,1.1682,71602340.0,59277313.5073
000852.SH,20180905,5032.502,5100.3366,5115.7166,5032.502,5113.1474,-80.6454,-1.5772,75136620.0,59381385.1655
000852.SH,20180906,5012.5093,5016.8335,5071.1054,4991.7769,5032.502,-19.9927,-0.3973,66305531.0,55142631.6662
000852.SH,20180907,5022.2844,5018.232,5084.398,4989.039,5012.5093,9.7751,0.195,74684114.0,62130611.3459
000852.SH,20180910,4923.6444,5016.785,5019.4693,4921.7864,5022.2844,-98.64,-1.964,70259288.0,55162475.0885
000852.SH,20180911,4925.3007,4917.066,4950.6347,4884.9015,4923.6444,1.6563,0.0336,62199378.0,48253683.3532
000852.SH,20180912,4919.8057,4922.3496,4956.4588,4902.413,4925.3007,-5.495,-0.1116,58336361.0,47397897.3361
000852.SH,20180913,4958.1648,4955.7886,4978.356,4888.1242,4919.8057,38.3591,0.7797,66957218.0,54934177.1449
000852.SH,20180914,4907.9343,4958.6988,4965.6648,4907.0931,4958.1648,-50.2305,-1.0131,67569045.0,54855270.7312
000852.SH,20180917,4831.5632,4885.2277,4885.2277,4812.9338,4907.9343,-76.3711,-1.5561,60470789.0,46478780.9906
000852.SH,20180918,4917.3504,4815.7562,4917.3851,4813.5976,4831.5632,85.7872,1.7756,72134617.0,55060763.5358
000852.SH,20180919,4970.012,4904.2378,5001.8562,4895.8456,4917.3504,52.6616,1.0709,87856789.0,69159707.9522
000852.SH,20180920,4951.5849,4961.6565,4984.7531,4944.6536,4970.012,-18.4271,-0.3708,78954210.0,57064620.0369
000852.SH,20180921,5011.6909,4957.2691,5015.2443,4931.3521,4951.5849,60.106,1.2139,86809591.0,64820658.6493
000852.SH,20180925,4995.6951,4980.3,5014.024,4965.9878,5011.6909,-15.9958,-0.3192,66325064.0,50502105.7584
000852.SH,20180926,5017.0582,4996.3525,5042.5135,4987.9122,4995.6951,21.3631,0.4276,79888149.0,61325493.712
000852.SH,20180927,4945.6907,5012.4535,5018.3983,4945.6362,5017.0582,-71.3675,-1.4225,88314523.0,64293847.3288
000852.SH,20180928,4987.2727,4947.7225,4987.2727,4935.4178,4945.6907,41.582,0.8408,69992383.0,52967811.692
000852.SH,20181008,4817.4336,4906.1008,4916.8738,4813.0873,4987.2727,-169.8391,-3.4055,72403277.0,54106351.3181
000852.SH,20181009,4818.7327,4826.3154,4860.9148,4790.665,4817.4336,1.2991,0.027,62561005.0,47123964.4412
000852.SH,20181010,4812.4269,4823.35,4842.9791,4775.6702,4818.7327,-6.3058,-0.1309,64140907.0,48610881.2183
000852.SH,20181011,4456.6084,4662.9567,4671.9896,4428.6031,4812.4269,-355.8185,-7.3937,107928391.0,74347639.3567
000852.SH,20181012,4427.6804,4415.2872,4446.9475,4251.6709,4456.6084,-28.928,-0.6491,98498279.0,64658293.9691
000852.SH,20181015,4358.869,4435.0837,4468.2219,4352.2705,4427.6804,-68.8114,-1.5541,68221011.0,48052709.1216
000852.SH,20181016,4261.1731,4358.0593,4391.3936,4237.5084,4358.869,-97.6959,-2.2413,68199493.0,47186685.3411
000852.SH,20181017,4292.1965,4311.0499,4334.627,4192.8248,4261.1731,31.0234,0.728,71247907.0,51307601.8079
000852.SH,20181018,4149.4442,4260.0135,4260.0135,4143.1681,4292.1965,-142.7523,-3.3259,71591533.0,46922879.0742
000852.SH,20181019,4241.2335,4080.1239,4243.9698,4066.2674,4149.4442,91.7893,2.2121,77230953.0,52467072.1293
000852.SH,20181022,4452.7369,4279.7557,4491.3105,4279.7557,4241.2335,211.5034,4.9868,111874430.0,78733931.1029
000852.SH,20181023,4379.0558,4448.9108,4469.5724,4352.6577,4452.7369,-73.6811,-1.6547,93078052.0,64972902.3173
000852.SH,20181024,4377.5508,4358.8712,4424.9071,4340.6602,4379.0558,-1.505,-0.0344,75240892.0,51683897.5412
000852.SH,20181025,4345.3271,4245.2967,4353.777,4223.3208,4377.5508,-32.2237,-0.7361,80969541.0,54095958.4949
000852.SH,20181026,4359.4744,4374.4581,4412.2316,4342.2077,4345.3271,14.1473,0.3256,82617544.0,54886653.3356
000852.SH,20181029,4296.699,4341.9064,4345.0228,4275.7242,4359.4744,-62.7754,-1.44,66211374.0,45334105.4516
000852.SH,20181030,4336.6497,4284.3586,4358.4683,4226.5918,4296.699,39.9507,0.9298,76210923.0,52401145.841
000852.SH,20181031,4400.6132,4342.1132,4424.5047,4337.533,4336.6497,63.9635,1.475,86162530.0,58588631.654
000852.SH,20181101,4428.7364,4428.8588,4493.5989,4425.1536,4400.6132,28.1232,0.6391,101841544.0,72544522.9806
000852.SH,20181102,4564.1771,4490.6336,4564.1771,4483.9776,4428.7364,135.4407,3.0582,115826479.0,84500665.825
000852.SH,20181105,4598.2011,4557.9177,4620.7134,4529.4437,4564.1771,34.024,0.7455,122382858.0,85599065.9284
000852.SH,20181106,4603.1086,4585.5754,4603.7844,4543.7119,4598.2011,4.9075,0.1067,103587470.0,70263865.4182
000852.SH,20181107,4592.8355,4604.8727,4650.3628,4589.3182,4603.1086,-10.2731,-0.2232,114228877.0,78131105.964
000852.SH,20181108,4572.3781,4617.9117,4628.265,4568.6676,4592.8355,-20.4574,-0.4454,102457345.0,67042413.4366
000852.SH,20181109,4561.2128,4553.2123,4596.761,4542.577,4572.3781,-11.1653,-0.2442,88588604.0,57847417.5395
000852.SH,20181112,4697.3459,4560.8602,4697.3459,4556.2991,4561.2128,136.1331,2.9846,118546244.0,79058921.1689
000852.SH,20181113,4790.4482,4648.5621,4816.8396,4639.5845,4697.3459,93.1023,1.982,173463646.0,110675590.2835
000852.SH,20181114,4791.2259,4784.8588,4848.0583,4776.7874,4790.4482,0.7777,0.0162,158645183.0,102248854.7385
000852.SH,20181115,4871.0891,4790.335,4871.0891,4788.2095,4791.2259,79.8632,1.6669,140331372.0,98251297.9279
000852.SH,20181116,4923.9862,4880.8667,4946.7918,4867.0758,4871.0891,52.8971,1.0859,157188064.0,112892557.6633
000852.SH,20181119,4942.4919,4924.291,4942.4919,4877.9528,4923.9862,18.5057,0.3758,148061789.0,104590710.3594
000852.SH,20181120,4811.8817,4899.3184,4923.6391,4808.4108,4942.4919,-130.6102,-2.6426,146404501.0,107041121.6975
000852.SH,20181121,4847.0361,4754.2341,4848.7333,4746.6789,4811.8817,35.1544,0.7306,123953819.0,88895579.0734
000852.SH,20181122,4850.1307,4858.4819,4878.0956,4831.0903,4847.0361,3.0946,0.0638,116541613.0,82918027.9747
000852.SH,20181123,4642.1171,4840.9414,4841.401,4624.4766,4850.1307,-208.0136,-4.2888,134023411.0,90616613.287
000852.SH,20181126,4633.7314,4631.4188,4677.9629,4610.5842,4642.1171,-8.3857,-0.1806,92379203.0,65014630.7435
000852.SH,20181127,4671.6439,4662.3261,4693.8288,4636.9628,4633.7314,37.9125,0.8182,93590304.0,65150613.0786
000852.SH,20181128,4728.5759,4669.6567,4728.5759,4607.611,4671.6439,56.932,1.2187,108618888.0,75637444.6437
000852.SH,20181129,4617.3483,4746.6289,4758.2518,4617.3483,4728.5759,-111.2276,-2.3522,110509508.0,78275842.0723
000852.SH,20181130,4648.1837,4604.2688,4654.5266,4549.4405,4617.3483,30.8354,0.6678,95931847.0,66551728.2236
000852.SH,20181203,4802.2933,4762.9635,4820.2064,4742.4694,4648.1837,154.1096,3.3155,129385893.0,96215886.8709
000852.SH,20181204,4846.1695,4793.321,4846.1695,4782.9455,4802.2933,43.8762,0.9137,119127087.0,85892802.9569
000852.SH,20181205,4816.9916,4750.5524,4846.7498,4734.9793,4846.1695,-29.1779,-0.6021,116947577.0,84482339.0841
000852.SH,20181206,4730.9128,4796.4052,4814.7129,4724.5306,4816.9916,-86.0788,-1.787,108492490.0,79753769.3132
000852.SH,20181207,4731.9019,4738.1677,4755.3343,4711.3577,4730.9128,0.9891,0.0209,87946349.0,64388204.0322
000852.SH,20181210,4676.6151,4698.5474,4711.3222,4660.7346,4731.9019,-55.2868,-1.1684,81484054.0,58691325.581
000852.SH,20181211,4720.4692,4691.5914,4720.4692,4685.2972,4676.6151,43.8541,0.9377,79315381.0,56654481.4268
000852.SH,20181212,4718.8217,4733.0709,4740.9905,4706.3945,4720.4692,-1.6475,-0.0349,80869112.0,57094407.3917
000852.SH,20181213,4763.7167,4727.4637,4791.0046,4698.3726,4718.8217,44.895,0.9514,95756912.0,68705143.2174
000852.SH,20181214,4641.8881,4755.0163,4756.2145,4638.9234,4763.7167,-121.8286,-2.5574,99004544.0,70442358.8874
000852.SH,20181217,4627.2282,4623.1283,4634.0252,4569.5696,4641.8881,-14.6599,-0.3158,75749562.0,58182573.2052
000852.SH,20181218,4596.61,4602.3975,4634.753,4553.3575,4627.2282,-30.6182,-0.6617,72346223.0,54870287.4714
000852.SH,20181219,4533.3964,4601.3682,4604.9383,4525.062,4596.61,-63.2136,-1.3752,69120250.0,52105495.5457
000852.SH,20181220,4550.5973,4523.9695,4560.3361,4509.5666,4533.3964,17.2009,0.3794,70382238.0,53215425.7553
000852.SH,20181221,4517.7798,4536.5688,4543.8693,4484.5626,4550.5973,-32.8175,-0.7212,69640651.0,52669282.6715
000852.SH,20181224,4558.3174,4511.2152,4558.349,4501.063,4517.7798,40.5376,0.8973,66081870.0,52081686.3145
000852.SH,20181225,4514.6175,4512.2863,4522.8805,4403.0631,4558.3174,-43.6999,-0.9587,93035860.0,67847067.836
000852.SH,20181226,4494.4975,4509.3233,4531.1132,4487.7854,4514.6175,-20.12,-0.4457,76710390.0,59087001.022
000852.SH,20181227,4424.6531,4553.7154,4561.9185,4424.6531,4494.4975,-69.8444,-1.554,80996689.0,61134582.6506
000852.SH,20181228,4430.0238,4429.0409,4454.965,4396.3683,4424.6531,5.3707,0.1214,71528889.0,54911219.9573
000852.SH,20190102,4408.5252,4436.7451,4444.4363,4399.5882,4430.0238,-21.4986,-0.4853,66272240.0,51171591.5915
000852.SH,20190103,4376.8582,4404.3109,4446.0301,4375.8562,4408.5252,-31.667,-0.7183,80494980.0,59963718.9069
000852.SH,20190104,4497.8933,4338.0585,4497.9089,4326.3269,4376.8582,121.0351,2.7653,103470812.0,74604288.1218
000852.SH,20190107,4594.1482,4523.2301,4598.634,4515.9954,4497.8933,96.2549,2.14,114553618.0,84142072.997
000852.SH,20190108,4585.0325,4586.8352,4596.798,4567.2876,4594.1482,-9.1157,-0.1984,107411023.0,77211978.386
000852.SH,20190109,4594.7385,4588.6932,4654.7735,4578.4537,4585.0325,9.706,0.2117,123173858.0,90323079.4048
000852.SH,20190110,4582.4828,4592.7443,4619.8245,4571.0943,4594.7385,-12.2557,-0.2667,106482939.0,76631474.9681
000852.SH,20190111,4621.6108,4585.2214,4621.6142,4575.6381,4582.4828,39.128,0.8539,104124236.0,75818247.1858
000852.SH,20190114,4594.1901,4621.6953,4625.5586,4580.5415,4621.6108,-27.4207,-0.5933,101738120.0,71993615.2275
000852.SH,20190115,4644.1664,4583.5479,4644.1664,4569.1443,4594.1901,49.9763,1.0878,101562237.0,73876173.5473
000852.SH,20190116,4637.1968,4644.2261,4669.63,4632.0697,4644.1664,-6.9696,-0.1501,102219630.0,77549373.8941
000852.SH,20190117,4595.4901,4632.2749,4639.7859,4590.3095,4637.1968,-41.7067,-0.8994,103440105.0,74696621.2009
000852.SH,20190118,4626.4129,4596.2534,4627.6603,4576.7701,4595.4901,30.9228,0.6729,109175225.0,76103651.8304
000852.SH,20190121,4655.1105,4629.7869,4668.478,4624.6469,4626.4129,28.6976,0.6203,100076064.0,73221895.1717
000852.SH,20190122,4603.2028,4651.0338,4651.096,4589.3675,4655.1105,-51.9077,-1.1151,97121041.0,69420770.2244
000852.SH,20190123,4609.6722,4590.6933,4609.6843,4580.625,4603.2028,6.4694,0.1405,85172901.0,61499275.4817
000852.SH,20190124,4635.7473,4613.9337,4651.0183,4591.8034,4609.6722,26.0751,0.5657,99056797.0,75010565.3221
000852.SH,20190125,4607.9448,4634.0644,4651.3213,4606.8698,4635.7473,-27.8025,-0.5997,99927190.0,74904771.9756
000852.SH,20190128,4570.3992,4629.4281,4640.6204,4565.7923,4607.9448,-37.5456,-0.8148,90487999.0,68147085.7732
000852.SH,20190129,4490.0512,4557.812,4558.047,4419.4041,4570.3992,-80.348,-1.758,96718036.0,68249301.8965
000852.SH,20190130,4423.1355,4464.7984,4492.6583,4422.3586,4490.0512,-66.9157,-1.4903,74488978.0,53022814.6421
000852.SH,20190131,4355.7359,4408.1102,4441.4156,4328.9226,4423.1355,-67.3996,-1.5238,94572194.0,63203518.7321
000852.SH,20190201,4482.9853,4369.2712,4482.9853,4369.2712,4355.7359,127.2494,2.9214,77712659.0,55541876.1093
000852.SH,20190211,4611.8298,4497.5304,4611.8298,4497.5304,4482.9853,128.8445,2.8741,92672577.0,70215619.0125
000852.SH,20190212,4675.7918,4611.8547,4685.1295,4604.1,4611.8298,63.962,1.3869,112331012.0,82629735.7075
000852.SH,20190213,4759.8256,4679.6917,4766.1787,4672.7842,4675.7918,84.0338,1.7972,136305865.0,104015365.0704
000852.SH,20190214,4780.0441,4758.5058,4801.0926,4741.5232,4759.8256,20.2185,0.4248,122835601.0,94815094.305
000852.SH,20190215,4773.5144,4772.9847,4805.7974,4763.7635,4780.0441,-6.5297,-0.1366,125212371.0,95045907.5271
000852.SH,20190218,4942.8759,4805.3299,4942.8759,4805.3299,4773.5144,169.3615,3.5479,164851885.0,126605605.7094
000852.SH,20190219,4963.7511,4964.2187,4988.2604,4897.2322,4942.8759,20.8752,0.4223,192358065.0,144738821.8911
000852.SH,20190220,4967.0394,4958.8912,4971.1274,4906.6291,4963.7511,3.2883,0.0662,165216070.0,120994900.6409
000852.SH,20190221,4947.658,4957.6297,5046.622,4930.9725,4967.0394,-19.3814,-0.3902,190944300.0,146912934.5201
000852.SH,20190222,5059.5092,4935.437,5059.5092,4932.203,4947.658,111.8512,2.2607,178598982.0,139177107.9988
000852.SH,20190225,5324.2471,5129.4665,5324.5153,5120.4669,5059.5092,264.7379,5.2325,279811989.0,221186481.0344
000852.SH,20190226,5323.7574,5335.3838,5438.8791,5273.9005,5324.2471,-0.4897,-0.0092,301079738.0,237811039.5432
000852.SH,20190227,5310.2745,5312.5637,5391.8684,5245.4091,5323.7574,-13.4829,-0.2533,249461989.0,199380875.6617
000852.SH,20190228,5330.3392,5306.2026,5370.209,5291.9757,5310.2745,20.0647,0.3778,200466406.0,157172166.2196
000852.SH,20190301,5364.3661,5344.4218,5364.3661,5286.0,5330.3392,34.0269,0.6384,178938607.0,144135514.7549
000852.SH,20190304,5482.2985,5418.7142,5562.1962,5418.2691,5364.3661,117.9324,2.1984,273202346.0,229683237.5757
000852.SH,20190305,5654.3058,5470.7038,5654.3058,5451.2903,5482.2985,172.0073,3.1375,268062367.0,224048221.8975
000852.SH,20190306,5776.9732,5694.9042,5776.9762,5625.3372,5654.3058,122.6674,2.1695,322771413.0,268739022.4637
000852.SH,20190307,5877.2974,5775.2995,5928.6093,5750.0514,5776.9732,100.3242,1.7366,329260507.0,281468136.8169
000852.SH,20190308,5633.3187,5736.932,5913.0325,5633.2875,5877.2974,-243.9787,-4.1512,328703794.0,284791306.1265
000852.SH,20190311,5876.342,5682.5715,5876.342,5645.1845,5633.3187,243.0233,4.314,264261667.0,238269711.0294
000852.SH,20190312,6006.1778,5922.5726,6046.6232,5897.1659,5876.342,129.8358,2.2095,318246948.0,288602029.5866
000852.SH,20190313,5866.6333,6014.509,6039.9746,5822.5692,6006.1778,-139.5445,-2.3233,293148958.0,270134255.8697
